"Subscription_Key","Account_Key","Currency","Price","Subscription_Type","Subscription_Monthly","Subscription_Start","Subscription_End","Gift_Subscription"
"0a35e39ca8d7c2cc19e4ca44e585635de3a1fc5fd4a31f61b6c196d8e151d482","713c3602096fe404c15d8eecc31cc9be4871865713b84210433cf393330dc8d2","chf","9.00","BASIC","1","2020-05-02","2021-06-01","false"
"4db667ade8b43e9ab7a706ec25515e7963c91d70dc14ee8b8cb52bbb71d7aeba","4b8b84fd5819e6fb23ee565eb61497f2946777eedef9bda355dc50c769f0bc01","chf","90.00","BASIC","0","2020-05-02","2022-05-01","false"
"d3de4c46d18b829d1d8f3d1798a6527e311e7e04d3167ce26d369880bfe106d9","9448bd35b967f83b9f577dc85865ab705591e1110eee0a49bae4c9a15d06a623","chf","90.00","BASIC","0","2020-05-02","2023-05-01","false"
"8e3a3b849d06ec1ce334f8edc2bb645f0d74ebfaba9e36e870ab9d40f9ca3f49","308babc2832c0ecb99d5bba3691869c5895e64f46c3ebb28c5da5dd9f38d1fa1","chf","90.00","BASIC","0","2020-05-02","2021-05-03","false"
"0bc495936dd982e4c36ecfb7d1b84b87254b4c16ce64107057739ed82cdcbf86","ee53048abf62ba6b519ee9ef9843df33ccd7a23a5e48d6f77b6cc342e66e44d2","chf","240.00","PATRON","0","2020-05-02","2021-05-01","false"
"1e3dad802d6a1ba6b7f2839f6e343503992b62c57af76cc3ece75d24eff5407f","89061b4df74119ab8aadfb1fb7cc6cbe191f5f4a3024c2bd8dfcdef376476e56","chf","150.00","STANDARD","0","2020-05-02","2022-05-01","false"
"96cece27f77d357fb4fc61a9ac2ba0ff4e2071df716a401dfa276413bb46317a","304ff58a6f4e6929e4cd450e2001c9a25c4d0c8afec1437f26a59a698402de4c","chf","9.00","BASIC","1","2020-05-02","2021-01-01","false"
"d7d1ddbbab8a17e3a2862df9f0be3763fc1d2a61984997c09ecbf629bd667101","0fc9f422d383d7a5680c0ede5319e356be882cb7b6830bad7815c0c4e4824df1","chf","90.00","BASIC","0","2020-05-02","2021-05-01","false"
"6d406be0f3a177fd71dd67ae8019035e0369b0adb1ebae0ea94262ce2de0420b","f6face24d5c82f3b938ae6e72ef4e2f251e802e6e1f7dd05ffb66aa47d0a2578","chf","9.00","BASIC","1","2020-05-02","2021-07-01","false"
"ae3fc8c3bf566f1d0c5c2d6ae6b8ddc7969c914d1d69b47ff12f0282ad3aa232","0df45229203504aaef4977f5ca5d39e6cd1b0f45e6832866ef9110e096028642","chf","240.00","PATRON","0","2020-05-02","2021-05-01","false"
"35c63a88f66d3975186d9031e5b812c40c14b00eda8a127c8f52e2a2a3a526e8","8ab13e9b39f57d0a25e91deea20695905ea01ee663f9b32ccfe5a44000128cae","chf","150.00","STANDARD","0","2020-05-02","2022-05-01","false"
"e79640d835cb39d9105ac56f74801e44c06eabcaa9cdbee15745b053c8659653","a02b0ae56449c64353032fce4fed7f98ffe09046b19ad638bd5fbd5a3075a4fb","chf","9.00","BASIC","1","2020-05-02","2020-11-01","false"
"55d2f464187420c0150163738b00d84265a2a90648f195a7a16c9b87698381a0","8cca69269bc06eac5912b831c8a292e60f6eab984d75963bebc80d8380df51e0","chf",NULL,"BASIC","0","2020-05-02","2020-11-01","true"
"80d53e06680776a8a93089a7bb31d8d830fa1b202724472ddf1873eb7b7fab71","5060dd2b9eb083278d73ac224c32b641d463cfaa077436ff127dd9b1a46627ab","chf","90.00","BASIC","0","2020-05-02","2021-05-01","false"
"d08addb000022c8035288f375c6570bc8aa29579a69e74be6c24f565150edb4e","26a92e0102a87cb49bf46eb6d1303159c0c4955a647bd01e41b514173ee75e3a","chf","90.00","BASIC","0","2020-05-02","2022-05-01","false"
"9679626b6cc1765f8bc8da98fda2d8e8f28f40736fd77747f962d89f235f371b","024ebde74e23ca924cff0a3989e7f87efe2b2cbcd7ad2cf664c2373a61e46149","chf","150.00","STANDARD","0","2020-05-02","2023-05-01","false"
"bbd034fabdc020502314143017e1a79c48e6fdc72587b287f8052538134f2703","26b14683770127efc04ae01d8e035d41bc45bf05aa83d217e9d639c03ee63b8f","chf","240.00","PATRON","0","2020-05-02","2022-05-01","false"
"96c45719ab02c52d8bbe86e8c6d3292f71d05f593b5ac5f864779979fdcfdf6c","cb7dfefd9139554bad3fa0958fe00828116997a0e54be07f78a23124eb6f0c17","chf","9.00","BASIC","1","2020-05-02","2022-12-01","false"
"ef2004c65c6855537b93777cfbf8f7a5e48658445a99eaf2fe2024a73a6b5dd2","6f09a4163b35620fe7d42247ccaaa9c5f4a453359efa798250ce95547af6e640","chf","240.00","PATRON","0","2020-05-02","2021-05-01","false"
"861034e3eccaa39d4e41725d3894490bb37adb0ceba20d48f7e9a16ce1e40f4d","213a14e38665460e0e7d3dca3b34663f4ac0a37465d59e4f6da9303babcfdc1d","chf","9.00","BASIC","1","2020-05-02","2020-12-01","false"
"fe3f4e85f491c619a14ab1b59354bde3f84f321133b6a5b0c275d3b41081091b","edc9b00b6480b0ed3fc9344ec50c281b6e7099acc32b8243e936fe8c16ed76db","chf","150.00","STANDARD","0","2020-05-02","2021-05-01","false"
"cdf83e83f2cb444873b827adb491f64e6f02b6a8823881fe4a1289bee8e64b7c","5ad64e2e540bd0d3e30157d743f292d8554337b3edbfa782323f39f8fe612ffe","chf","150.00","STANDARD","0","2020-05-02","2021-05-01","false"
"7ad6176a7351d9b568490b1036d3d9f077a0726549cfe3a157cde236c0ea64e9","3f5af625a33348bd559611132a258090d7d9d699a626b6da43d794dd02612b6b","chf","90.00","BASIC","0","2020-05-02","2021-05-01","false"
"5101cbbec368be51408d3dceb3ddf9b3129f47be84188bf3df6d4b2c1502b73f","1faf2f63bd78f9e13eaea3e401d8bb1d89b7dbadda48e9bbaf5f14bf6a3214f8","chf",NULL,"STANDARD","0","2020-05-02","2021-05-01","true"
"09bc9538e07d054ed863c3e092d08ff73ad02705fd12bdc0bb4586e78a338305","a6f19103520347bc8fdd817e36a9441cee2d212eb5d9f285e0e3c4d056444ee0","chf","90.00","BASIC","0","2020-05-02","2021-05-01","false"
"bdcf8675fcfbf7ac840ff6cc13c7b1d3cb20073e7945d7d19caf8cb92d66617b","de8409252d10c7872e5449eba7e1d388dbe179914964d0050e55d898c07b9611","chf","90.00","BASIC","0","2020-05-02","2022-05-01","false"
"bdaeb325c00805430873f7cfa9880bc60d27bc97220531ebb72f3d2240fded40","1d7abc66e8d34c016bf3ce72a9ca22534dd5e3b6842334924d0fd7c71d6a7856","eur","12.50","STANDARD","1","2020-05-02","2020-12-01","false"
"11402ec6704bb161d35ca7b49fab43734950e6f9a7aa6d02ca09254c75a8374c","daaed11d7a0b517e5354f8e6ff19b05e7cd169862552300c437c57e326568c6e","chf",NULL,"STANDARD","0","2020-05-02","2021-05-01","true"
"07e743e84105eeb596bfb4266526f77cf8bec79db9ecca6543a69f5fe7046cfc","d8b0ef55b3d1d2b340e1a585a60dde1b38337b49ec42c34b0a3e5d433f122431","chf","90.00","BASIC","0","2020-05-02","2021-05-01","false"
"f5ea35e0fbab7198c57e0d4cdcd1f5a2206d37dae554fe895f1b57d6606ac531","b512d374e1570e2c110eb866d444d7b5b923ef51e06157c5ddf2a5eb0083a5ab","chf","90.00","BASIC","0","2020-05-02","2021-05-01","false"
"d131108ca0dc3ee9ee80a710885670ead31dafd2fed63101314fe5a1f0a80998","0cd8740e96ea2d447196b33195922124c7220208aaa8433999e6000c6759b0e5","chf","15.00","STANDARD","1","2020-05-02","2022-03-01","false"
"a15b1592d749f508f2867bd57edb5fcbfc7698d0109759ad5b7224e538a396bc","46509017b89badf6b8d4376987cc25faf4c2acad0648ab5ee3d0628f0f63e1d0","chf","90.00","BASIC","0","2020-05-02","2021-05-01","false"
"c20f83131fdd7c0fb59153ea6f7070e78ee41e7c3556529f03a32ede979d488b","68754c17f25f2903219692dcca797714c496b869d91ca341136cc2e35e76390a","chf","9.00","BASIC","1","2020-05-02","2020-12-01","false"
"0faba4fdfea04cef1962f5f19e71296f1a865fa7e88b7b63c2fdf00d685ee820","062bfa1d4a518daa5b9e9202d5ed421bdc4594a17b6c2b181e15d35bf60f6bea","chf","150.00","STANDARD","0","2020-05-02","2021-05-01","false"
"e51ae2b686a2d94a5809a5e0680740fbae492b11c7ad688763620571d62602f6","ae07ec6b0e5f812ebdc76cb2a20e7c85a1308ff983bd6a72dac7e14af3d28ac8","chf","9.00","BASIC","1","2020-05-02","2021-01-01","false"
"99beb2f9606b25b2ec18908002c9667a9d9b5c6973c832035e1cc9f3fd3603e8","c7a16ff046394344f44c38f09909222099228f58125d37accf617d7f8cce55f8","chf","9.00","BASIC","1","2020-05-02","2020-12-01","false"
"8913e2cd5a4880dd9516861dcc9ed300bd520d10f882c1dff91ff24dbe543f81","d91a5a730359838b460d1e1604ade2d3b23ee9c224804ab5b95da85b8925fe99","chf","150.00","STANDARD","0","2020-05-02","2023-05-01","false"
"0af480f800f6452efe62b5a72c0b5b59d3e4060744949a2bc9a70f4bbed70a2c","a9f81325fe5bb37aead2283578dfe9a5ad6755a6ab1ce6584a786d345de5f9da","chf","240.00","PATRON","0","2020-05-02","2021-05-01","false"
"9931c61cfbefd0a6bbafaedee2fdfce4a11a521e06c7bb9e10c5eee2bd4ce3fa","7b397ff980bc93397210abadc75b16aecdb582b0a4db5d93f5a03ee0c212b645","chf","90.00","BASIC","0","2020-05-02","2023-05-01","false"
"c20e0b2b49a1216df9821700d7d63ee4dd311956b0ade9d5889b4d75bc0f8674","5e02ae9785b5a77f72b978bd2a789ad5a9e1c2232d7660082f3e3f6387eb9061","chf","240.00","PATRON","0","2020-05-02","2021-05-01","false"
"47408b353fc2a169f9b5402bc2ff18142c06698db44b00a9c74253e1a0735c0f","f6c05efa7bacfa3d1c68b55a373b976102f53761bb5ecf739aa6f8dc31f737bb","chf","9.00","BASIC","1","2020-05-02","2021-03-01","false"
"debd22be74b3efc7d733cd58451a7b76b33035bfce5ba0aa452205ff7f8defb5","1ceed6ebed3cf9c80350fb18b0bbd9c350f0485368e58c06e437d9c7ab85382f","chf","9.00","BASIC","1","2020-05-02","2021-02-01","false"
"b96485030927adf8114bb79b34d5230f49a5ab03f901df370e8fddf04dfeb7ab","d3e8c18e57e06aa0484b48de644818b7493b236e5f82109840ab9aad248a5159","chf","150.00","STANDARD","0","2020-05-02","2022-05-01","false"
"cf8e43b749549da9391166ddc75107a599f4e341ed952267757a8c44a92687ee","a7779deef2f6ea5cc560b911ffedb47589093c927d2d260e0b936737180c6531","chf","90.00","BASIC","0","2020-05-02","2021-05-01","false"
"16b605b243e1802bad4911d8e9fd3a0c9c9b1e5fcbf0cf44888da9b4862d6c25","dfed5577be6d44816d3e454c4365616e5d22cb29068120144e6b959b0a028dac","chf","90.00","BASIC","0","2020-05-02","2021-05-01","false"
"04b1dcfb9eee77c9c802ddd2fe50f37d2a6f008e1be5c85b686d826b9480dc7f","b6fdd77f7bf535f0cc3ba65cad52b0d4b26a9dec09222e78a01d9870369c0e4c","chf","9.00","BASIC","1","2020-05-02","2022-12-01","false"
"e6f0d2bcfbac22de7ddb0c0c855b0d3f9fee07b586e572c2b05a7ac17b532712","4c5af6ed1be78ea5a02672140f47086d280cbe16ab7e54663bcaa74709196c59","chf","9.00","BASIC","1","2020-05-02","2021-06-01","false"
"65b96a5ac23e98b43ecbdefd45758ecfbf976bcb72c584b70ae88240bcc116f4","3b4e187e20306ee3960d4d6cc925f4ea8d726407be88ab8834c4a3d8337ca972","chf","9.00","BASIC","1","2020-05-02","2022-11-01","false"
"03fe991b99b0ba2c9290ab0bdd379afedec34e153d1f37af7f137e56c7fe5192","98789d0a32bea3ba88e58ba5a0e512147fd625f4a5bad0d997a0f52daf4d447e","chf","90.00","BASIC","0","2020-05-02","2021-05-01","false"
"55e0e434a4221f39210ab59d84e157aca609eec0bff93068b22445509c2f4e2f","c01e6bbd0b00c31cf76eeb8b28e9918fa374c11c39f112a413674cd8db7be747","chf","9.00","BASIC","1","2020-05-02","2022-06-01","false"
"7755a5514663d5027f25a7da9829a436bc60d7be8be154566ce8ef0dd42b5ef1","2eddc7beed145ac23858b7c2051b6aa2f2816ed7a87d545cff14f1c27f86b16f","chf","240.00","PATRON","0","2020-05-02","2022-05-01","false"
"8ecb823fb7ffc0c287c9628d2edc97808d0f2faeb3ca46612b4597c8b1f7085d","39c42d826f321beb41fb5c1683753318389a0728dc5677b4643d918699d50067","chf","240.00","PATRON","0","2020-05-02","2021-05-01","false"
"ffe181f5ac85f12e9e0e289501a49c9f4b25e6c05b5183dec2947d5ec825c08a","303cc901f0895a7fd6ea31f6756cd597d4d289ae92526d688d766a8554f8df47","chf","150.00","STANDARD","0","2020-05-02","2022-05-01","false"
"c233c71e945478515d6f0b55a187f71c40910e0dae8c65975d2126ad8dc2afcd","6da9f6d5fdfce361cb50ce09f88ab88146b809f50ac1876844a2703152b7f73d","chf",NULL,"BASIC","0","2020-05-02","2020-11-01","true"
"9911a3d512fc5b2944f25dde0bc400989648219620cb35b422446a0bcbabd9f7","d9dd5772c46433275a029fe825f0d6379e0a9d5babbfb179d9059e6959b3c659","chf","90.00","BASIC","0","2020-05-02","2021-05-01","false"
"fe5f48f0aca931ad9ada5c68cec71933f9c76f321cf3cc1e43042532f674590a","9ba87086a2de840b7454e75654e2b1d94f544f36abb93280b11c7c86291867db","chf","90.00","BASIC","0","2020-05-03","2022-05-02","false"
"17031093e4c77bc1b8c4a81e4a9132a6d458fee78f4a3a0c865c5fea11c477b5","696c426d26ce18528565be70103d51741104fd18d7d0c46a7272408203f7cc29","chf","15.00","STANDARD","1","2020-05-03","2021-11-02","false"
"2bed0a4c8faaf08bd6cc1bd1b82d19f639f624f6754f11e8a0a85c260752e254","99b479abc5c84dbe7caee8e9399364f4ca0dd1794554c69825ea3d720b39c845","chf","90.00","BASIC","0","2020-05-03","2021-05-02","false"
"ec8303916e16a1ffbc6803f9714c5caa011ab377e606ec4635a793fcac54a763","5de87d64da12b3afbc2fc903f2fba21a4f6363666b7c2691d0666f2b03e58868","chf",NULL,"BASIC","0","2020-05-03","2020-11-02","true"
"a0b1829c40d72cfed28e6e2b38670654d8154eb554d525de3426d533b8d6d710","c70d0a7d45f84d377c3a5ff7291de3b13c483f9589b1735ba823e20f12d6f430","chf","90.00","BASIC","0","2020-05-03","2021-05-02","false"
"6115eaa4ecfd4f9bbde07fd13f370e10b183db49c94b06b2387e02bfc40d26af","f6e62ca17121f09bd28de89ba69d48facc7bc24e0a3ec3ffedd9083bd76a38a1","chf","240.00","PATRON","0","2020-05-03","2021-05-02","false"
"8501e8c272dc2cee3af9fffe266903c2b542df612cc78dc406ba5e307f09370c","094b38e889f642a5631bc5db7a600844427d52d1c9308856b91f7e75cfe2f85f","chf","90.00","BASIC","0","2020-05-03","2021-05-02","false"
"cd74ca5bf8838697cc4013ba4bb2a1f063c64ee9862e15ed11c32de0cffeef72","4e187a441bd75734d95f6824b766d845b868718e5df6fd16ce8a813b0a94b7dc","chf","9.00","BASIC","1","2020-05-03","2021-06-02","false"
"cc077d4885e93fb73c7c7b28c8722bf7a4cfdba012b55999d20f3105b9b008e4","fe7387c3dce01160e6d7b122d783ff4c71c9e8435a407aa8d67c093b5224fde0","eur","7.50","BASIC","1","2020-05-03","2021-07-02","false"
"3273acccdf350fb2afa9d64edae8fcda86257bed1d44e980d7e0920a2826e5cc","5792868187c7fff2dddabe1ac22b2a9a25e02faace80826a12cd55b41cd307ff","chf","9.00","BASIC","1","2020-05-03","2021-07-02","false"
"4cc5793f170e8439b0358a7c95e4a2cb8129af9d61d47d9f00539b0eb88c463b","012ec7f36031dca8a365a956a8640bd30b4769609031b5024c3ab1ad5af3b2fc","chf","9.00","BASIC","1","2020-05-03","2021-07-02","false"
"0d49b986dcfa2e51d789504cbebb9ff18979eafddfcc2d8fedcb0247980c3066","6d7c461b4429c90ca5e790fadb1ed847ec40a93f12715846f10170fb6f00706e","chf","15.00","STANDARD","1","2020-05-03","2020-11-02","false"
"35ad51e390be0e77605d7d15b9f91962fcb9c765030d31313785544e0b0a0bfd","3292bc3c97ed1dd6c5b136ca1be47c085215eaa9e99d3e1734e8c65e26a0bdf2","chf",NULL,"BASIC","0","2020-05-03","2020-11-02","true"
"2ec8390525508256fea495db97f7f8be689d21c997c45015183cbfd54ef1ecfd","64ba63da5f19b373253bf7b477c27fc0ef6dc2ff5efd8a112d1ebf2b72996ca6","chf","150.00","STANDARD","0","2020-05-03","2021-05-02","false"
"c2831827d41edca54b35e848ad96eb58f837ecdc8d96a9386736d255a31c62f1","286283a39ef605bb6a381e8943366c136996d30b4c2dc2a67598066816a8ef51","chf","150.00","STANDARD","0","2020-05-03","2021-05-02","false"
"05bb95b7b85edeab567ad9205df3f60655ec0dd19efc97cb44946076cf9fb768","e367ec11bbc04f6e80e7d80b889f0169713f9f6a6ee2e014efa05b82af7cf615","chf","90.00","BASIC","0","2020-05-03","2022-05-02","false"
"1cac34c6df1f6458988d1caad101b7b424d8baa57ad8f94a1297e433f48731c7","f1fe3d9e4fd48f03a66bd6c0c7781ff331382a56901370684deaaac5692fb895","chf","90.00","BASIC","0","2020-05-03","2021-05-02","false"
"8f5c81ba89505c4cfcbb09e3ba04e70c1baa6671d650e777f5c36dcc91ae210f","6277f7fe0172feba8f0e9b0a12de9858f547b46a2faa4ff3b44a99ef40218cdb","chf","150.00","STANDARD","0","2020-05-03","2022-05-02","false"
"e4af2518ea69ebd1c49b916659a0288082b0cfbf83c3b4a3fde5c1b2ace23004","f226d356bbaa77ce0229a8ea86690e604ecb1f5247fbb3cac6056246d1c0c10a","chf","240.00","PATRON","0","2020-05-03","2023-05-02","false"
"3f6b643fdc4241c0d27d977f5a96745e887ca4f82a6ac798d3eaaf89626bb17d","e76141561dfcd54035e1956c8240f99937f2368802375f0e9eb9ee19457c5d80","chf",NULL,"BASIC","0","2020-05-03","2021-05-02","true"
"1e798e850925de24fe9d44c15900954b4b87733a4e2fd8c1d95b9628de1f18fb","dce1fca17c4e93b610a7697dc8a185ec67fae222503e2c5a8645c488853671dd","chf","90.00","BASIC","0","2020-05-03","2021-05-02","false"
"45dc883e8d9415d0a934767edb4d81b1a27cdc25f155460d0e30958e02ca9bdd","9415e911acbc793ba479f293a47fc3a01f57e82339f5871357cb889c4315813f","chf","9.00","BASIC","1","2020-05-03","2021-04-02","false"
"56f999e2372fbc23e349b9f7a56bd29745553ba2a3438e0e1914da78b99fc0e0","1d54a5339ab534fbe1a62f7e213645abc0bdc9361879efb1d1d340c0a55b0ba8","chf","9.00","BASIC","1","2020-05-03","2022-12-02","false"
"e865d2df144c0d5a1f7610fe02f15b73a4cd97825e9cbed3bdedc1e54637f05c","d8aa6cba6d56bb8e05822db7ef48096d80825c0db59e8f3f67407f369e72b0db","chf",NULL,"PATRON","0","2020-05-03","2021-05-02","true"
"904af52ae2d80db58cbe5e1a82bbf024468195f88a5539e9c09bd5ae8f3c4f24","be9c6ceb8936919b063b79ab4d8ae52767b43b23e44cf5c7e45bd33a4ef891da","chf","9.00","BASIC","1","2020-05-03","2021-05-02","false"
"ffddffa281abb25eddfdcb35bfd63799a9c5180134a91ffbb49b8bf7202350ba","f08ac27cdd62bdff2c5f689e3c97ada0b196453e7dbeec53c4a811339384c50d","chf","90.00","BASIC","0","2020-05-03","2022-05-02","false"
"9ab0d7ff5a4e31888dda828f5e420b1dae25c006e6a008650beecbbe193f904e","6931469e39e88be4ecfb36f44f3407f923d7478a74ed93cfbd48feba91b2cedb","chf",NULL,"STANDARD","0","2020-05-03","2021-05-02","true"
"770f875fdf5136507310a0d702c4e7386229c9ee75336436330b39e26ddd3827","47e358c7df268a6ba9c5046b3aadc569c07580ef67c3a649b90128be805c07f6","chf","150.00","STANDARD","0","2020-05-03","2021-05-02","false"
"4d71bd850db53da74d9d9298ebe799b3c882d67291737492d9dbc044f240252f","a1a14e7cc971c9541eb0ab810beb3aefd8f977371a2c70f61af24a7510382aab","chf","240.00","PATRON","0","2020-05-03","2022-05-02","false"
"2a2f6a227ffda7661b6118537bcd4b30345916ab382bf8013e185d530cc9279f","c77d8149c8efcd65bb8f3127e1f91a39216e2f865326eef61580b2055042a7f9","chf","150.00","STANDARD","0","2020-05-11","2021-05-10","false"
"70c55fea0bff780355fe21c1a7973f3ec174c528895b6acbc2259df1cb19c8e7","c984cbf7d9b04e25b0756d0c1d6f36e649976c286599ca5d35d4fcf777fce963","chf","9.00","BASIC","1","2020-05-04","2021-07-03","false"
"d7f518a8e00de24297ec9170c06a50dfdbeb9c34da3223e8f84167133d854e77","3323244139d2965a909fbad3256e9a9e799078aba1d5c3421350c9c79aa03e2b","chf",NULL,"PATRON","0","2020-05-04","2021-05-03","true"
"efa799343399f2794006dde752359e71fba22d76d9f242e77a4c41a5efcf27f4","f1bfa9acd7779a3f1b4ba4cb39222b9bc6f13d757cbf19de39927ddaeec1b9f7","chf","150.00","STANDARD","0","2020-05-04","2021-05-04","false"
"f2071ff97d1f474df796ab03dd851df612029c5cbc9ad2b7d1e65f856c83164e","fed1fd9797f522b9dcf2caa7e6b4a6cd9fa7f0959347cebe508a6682708f8d94","chf","90.00","BASIC","0","2020-05-04","2021-05-03","false"
"f0d7d29dd7c4d975df2db05bea3a3980eab694aa0cd01def646b0bf607af0650","0703499821bfcfda57d756ac237714ff317b93e71afb8826fb57d46ba3251b23","chf","90.00","BASIC","0","2020-05-04","2021-05-03","false"
"8b1dd72cb7b86c828799fee6d3ee44bad7d654b5b63ec93cde2218392077bd28","a0d3c0be295300d1836bef199c8f052df792eddb350e2adc45e0091611838c0f","chf","90.00","BASIC","0","2020-05-04","2022-05-03","false"
"167d77235335238edc8d826479cf676c3e516a72bb06703dc9b3b79a2e12c7f0","2d1b1ab216b5338b3c967fd4e731baf850265ea763fe0335748e971e8d20cf27","chf","9.00","BASIC","1","2020-05-04","2021-01-03","false"
"3c01aa925db049ff84583b57fc3a4754f806ab118fbf6d5a62e4e95212af834f","f67c11ffc8998f8a711d438af37958cd229ce4d04f1bb54ccbac8ff57861ff43","chf","150.00","STANDARD","0","2020-05-04","2023-05-03","false"
"a4c7f9b59b02d755e7b53bdb8e728599a2134293060add4ed5974c237c9de51a","e7c57cea0305adc47573e37ac9e038beeb23a9a2b31072315ebf3135305643ab","chf","9.00","BASIC","1","2020-05-04","2021-02-03","false"
"d2716da6af4a5c02fd8939855feec172f4a65ac23492cedb799611b933f4edfb","c293a7d106674d4bbda71e66a116d8d15dfb6c0456979df6bc7be09790adef35","chf","150.00","STANDARD","0","2020-05-04","2023-05-03","false"
"f1de7259e000b1c0df443709bd7dcf24f1896b9da7c83462deb2c3844606d35e","4911a290feddd75e647d3b1d14d1936b5bf80ed0cdb8c9b5b54a0b85a6c75803","chf","9.00","BASIC","1","2020-05-04","2021-08-03","false"
"57189f9afe438ae49e6049349400ecd22c78b58ccc636aac5ab07bcd60dfb8d1","ced5a90540225736e744c183c7cc18bb1370afd7e156ad0cfabdb514684d4c5f","chf","240.00","PATRON","0","2020-05-04","2021-05-03","false"
"7748a729b21cd6f379f61ae49e602b646e706ec58fbaf2f4f33dfa8163c4bc6c","c00b439932dd5ece02287bcdecc1e044c5e06c4b8fd18ba51d55e97d5900618f","chf","150.00","STANDARD","0","2020-05-04","2021-05-03","false"
"9763955cb87b19c962e7a678d8ddf179187ef760f907a21e0aad10d62c535773","adba2de50be08b777595a13641fb181164f79496f06333b0da8410cf8817c711","chf","150.00","STANDARD","0","2020-05-04","2021-05-03","false"
"a70e361e18290b68949ca2d8f5a7293356c431db308df5af9c7a7569eb0d28dc","90d397bb99558d12ba74a0ea48a8ea7fe6b45474a17c881071b839cf3a4a2175","chf","9.00","BASIC","1","2020-05-04","2021-05-03","false"
"851e51e66503467485a654164dd6b8e2bd8607ca537e09f81826ca95663a812f","a408ca8dbcafb7316f7c76e63faf7be41aafb13866d15347a682b33b9d9eaae1","chf","90.00","BASIC","0","2020-05-04","2022-05-03","false"
"67190ce978ac4888d0807d1aa64ed1bc438a75b333efbbe162b3489a1cf920a3","67469e480f63e693c2202e4702b96dcb58dcd1a6ad24a448e31b9ffc86ae6aec","chf","90.00","BASIC","0","2020-05-04","2021-05-03","false"
"a899567a5b57397e161419ec8c0f673454a7716bb3e3dce6427b7a848f716617","bd25e9afcc43d70882ab550e08469de76694ba37818ac7d823d19dcf97e10efd","chf","240.00","PATRON","0","2020-05-04","2023-05-03","false"
"1166e8c1a768a27a0aae376da4fa4f1046cdfd72e509e3ef66a458f7cd7b8b2d","7739de6503274a24c54e3438addd6d5fdb97698fe036a5206791cbb44385e1ce","chf","9.00","BASIC","1","2020-05-04","2021-05-03","false"
"8d16a3efb08dc8f1f29cec001edb067ded2f2985306bb32cd2cf34cf60a1c1ef","3fb487ee0a8e8f2b938a1e744a7cab0f4110a5aed6a1a512e5bcd87a80bc18e0","chf","90.00","BASIC","0","2020-05-04","2022-05-03","false"
"03ba49808207f2ce7dca7304f87dcc1f8fcbda5152abef9523e167fa4ff82bf8","99e0bfb1f0f4e99ba86b5d3d28191e6cb23d0c40aca4908ab5ca8f7bb9aa40fc","chf","15.00","STANDARD","1","2020-05-04","2022-01-03","false"
"72e1b62b839c1d1ea7b0ac62300a0cb1f445c3f9d960ecf6acd980f627e0443e","d364170eb2938f4007ca107902af5e091237e21c75e23f9574fd117a4461ef5d","chf","240.00","PATRON","0","2020-05-05","2023-05-04","false"
"d6fc456b4abc1a9ad816853cea37e6701fa799451ea23a20940eee3ce7053ec7","f259ad49130e722c124347c69064fad746ba05e4441634dc2a8b8f09c2c47e1b","chf","90.00","BASIC","0","2020-05-05","2021-05-04","false"
"39db898ca0dd443f7cca3232b58c3ce385c9b1ce0172032f8f778c589e8cea4f","37f4d2cba573c3a93fa9531e0882e17e6e7b92ce79d31fca49ba07c3ce220aa2","chf","240.00","PATRON","0","2020-05-05","2022-05-04","false"
"c70872b0f6aab48db1648dfeaee46fc76038ce7e4962406ea56a686c1fb49306","35bc76e3cc06134396b25017ed41b91bb360cc40986a309ac98917482aac4641","chf","150.00","STANDARD","0","2020-05-05","2023-05-04","false"
"e5505e693f3c3d0412d6f1deaea5921c1caf8f02e1cacada9a7d7f5618a968b9","270357bf304a1c5fac3b65d9d0cb9421482c3cecd0e84130f88d5beb959fe8e8","chf","9.00","BASIC","1","2020-05-05","2022-12-04","false"
"cf775b210c1173d263348e46231fb45cbdf9826121c9080a1370c57537340992","77953337a190df76590a9e25e9a0640fa55ce53cec845c4af861e02e35dd45d1","chf","15.00","STANDARD","1","2020-05-05","2022-12-04","false"
"a8032c42ce9d45a84917e034056b8cff0a4718e8ce307b0a12753c11a055d31f","138780355ea2b0db4d3cd1eda146b11c18c5d4c95aed89819369ee89b19b2b59","chf","9.00","BASIC","1","2020-05-05","2021-02-04","false"
"05962739a64f7472d6d88851385fa8cdeffb83cffb484e8afcdc4945716cf0fb","024fac3bbe7b5304e8a7b287de9b3bc2e2cad708b7653c8cfb7a9b83a9856acf","chf","150.00","STANDARD","0","2020-05-05","2021-05-04","false"
"1af754b9da3cfd491fc7e51f5cec665759965ab1ff41dfd019527a60745cf393","1d9e4ecd93e4fede63006bbb836c0375c8138d0179ea2cb09b81c34a4c108a19","chf","150.00","STANDARD","0","2020-05-05","2021-05-04","false"
"722c4336eeb0cd6e3c90bf91c21fcc7cdfab086b93ca3e881ab667045b4dff7c","334b4616c59a51fb4efbf88ba690e762976e82996b532edd305f1f3d9c82a257","chf","90.00","BASIC","0","2020-05-05","2021-05-04","false"
"2277441e1605472283eae4c88f24d9aaa4efd1ffdcc8b72d3e8e2e39bb8bb293","4811d086f110e93d716552b708208638b9637662f16c74dbdb5611049308a4d9","chf","150.00","STANDARD","0","2020-05-05","2023-05-04","false"
