"Account_Key","Postal_Code","City","Language","Country_Code","Onetime_Rental_Count","Subscription_Count"
"0adf8e847cb9cdfa18a4d99ab25c78f3d03583e696000cb95831dfd547a57de2","8400","Winterthur","en","CH","0","2"
"40488d3900c80e1f70cfa0f79d7e33e11fdb8ab53c14acb85e9b36489b3bad1e","8055","Zürich","en","CH","1","0"
"509a81be6cc5bb09066aeb2b3be181e08b8ac2049e6f3e54906a918c11a659c4","3014","Bern","fr","CH","0","1"
"30307e2d8c9bd4782229ad52b4c0f320d489c6f8df1bc3a455d103e8516098db","8032","Zürich","de","CH","4","0"
"183e3063cbd69644e966628f35253faa4c96f8b6666f5b19d4e7ea06de2f2f4b","85567","Grafing","de","DE","0","1"
"613fa7d2ee15f4ce112abd7d2d20877a86b82064142970f03bf83f355e8f0659","8001","Zürich","de","CH","7","0"
"b762b798ce8e649d5fd63b4152c51ce9665b17da949280b23c30326571e14f80","8003","Zürich","de","CH","0","1"
"c5ac6f907a59b19558769092f6efa4bf3f4dc72e728532f2a18d77ad669513f6","65549","Limburg","de","DE","0","1"
"e4a446da9dbbfa13a4aa49aafe25b7a858e620f860d8aa109e0d8af278298224","8004","Zürich","de","CH","2","1"
"452fc2de137498501dd10af5e3a7d22dc76a9f3dcf8aa62a4aba1c99c633f24f","4125","Riehen","de","CH","0","1"
"e50ba6adf1b0106509fd279790eec6363521e13c42468718f27cc9f94c88ae4f","8057","Zürich","en","CH","0","1"
"c685b768e142928d61731e59d988c0d5f6acd54a5121cd87e82f4de2b5ba23bf","8700","küsnacht","de","CH","6","1"
"df6f88c3cf6e8f24fcc12942553251349e88ebca78df3f298265a01f78a61e4f","6006","Luzern","de","CH","0","1"
"9a301e938b2951f3f5d5447db4110a031c979ec1a1bb3af8eee242101e2e548d","8008","Zürich","de","CH","1","0"
"7fae4c377fd95b102e01b3c5559c0f2bfccecca9cdb1c744ce75edead53d53bd","8008","Zürich","de","CH","0","3"
"99116b66428af6b5eb49ad74d46289a038cb145c26cbf1269c417e410ca0c31c","4055","Basel","de","CH","1","1"
"7f16d0888cbd902b7e5e7bbeb57140c3b11558e647586f4563c6d3d2bbcb4e7a","3414","Oberburg","de","CH","0","2"
"9a519c1036246b62ad65a33eba184b8d5f229a9bfb83dd16b08b2cacbf7085a7","8049","Zürich","en","CH","0","1"
"9a05b19b985162e9cbb97ab547937500d1a7dec9175c788cec62b636b4e51fad","7546","Ardez","de","CH","0","1"
"03d774539ee8295df4ae595025950f2b7b0e8ff76782f3221376b5ece89ee8e6","3007","Bern","de","CH","0","1"
"b676399be999a4306dba76a51d443a90f1d2a735f8c796b57d4adad9a5ce4f1c","1804","Corsier","fr","CH","0","1"
"e8c37a04df64dc79989d2ecb076c4b1e419697a70d1fe1a470138c0a6525dc62","8055","Zürich","de","CH","2","0"
"efdbcbd9efdae896919050d4d986ec65822c3b4b08772976222e6077e6b24b0b","3013","Bern","de","CH","0","1"
"a342314d414bc8d5d0b9ccefb3aefc470622b7b4b45414da12b6ee24f4240b6d","52349","Düren","de","DE","0","1"
"ff5d1f71dc606fc4d9f4231ec350be16dbb0e3cb8af0c7e261439d1a715ff68f","8800","Thalwil","de","CH","1","1"
"76179a3aea8cdb6b05e00435b4b62afd8dff70d4b9bcc6dbaa725d5de44e7258","1009","Pully","fr","CH","0","5"
"d04115566780930ea835de3d24d884f31f5cd01dc7b69011389c19b7d07cf7cd","4058","Basel","de","CH","0","1"
"573211d26c355a5860b0369533e4db29aa3d467688abfb09e264a97a91bd8a44","8004","Zürich","de","CH","0","3"
"7b0d339be53fd8a0bef9ff47a93218140cb6db9cfe218a442e63664c0e5e7073","1234","t","en","CH","0","1"
"cc5c37e0acb77823bc7fbd5d8ab5f5201711aefc7f2db52bae7477c82ed9e121","4143","Dornach","de","CH","6","1"
"84797e326ad7f3c883b9422ac39f43a355bc2615be5685035fa7b7ac24e594aa","4500","Solothurn","de","CH","6","0"
"bd346906157cbfc968409ff8ab54d23fbc129ed4074e34603ac3df86e5bb9f71","5020","Salzburg","de","AT","0","1"
"e33bab3ea20b4a51e3fd4d2efefbc426277c230cfa56db0dd3154d8f006c0e50","8005","Zürich","de","CH","0","1"
"6dee443ac3c1006abd6b36d03bc29cc3cc1cf4b6e7fdff1c52ae055672f5517d","2024","St-Aubin-Suages","fr","CH","12","0"
"cdea603d15c1f2d766b16bf9cfb2ee515dd17c76d0ac77445c4112a0427dae54","8004","Zürich","de","CH","0","1"
"e346c451cd12bcbeb43359989f3dd9ff12529c47315d8781184308ae0472beca","8003","Zürich","de","CH","0","1"
"ce5a93f604130284eee4cdbf37c0130b0060310a7ad6eb7d80a2ef64c0053372","8047 ","Zürich","de","CH","1","0"
"c4ec6ba8b9520ef85728c5cce38d2db9da6a46cab5c31e8be9c44de4044a64f1","4500","Solothurn",NULL,"CH","0","1"
"faf606a9172bc89df4245222f977982f85ebf870025781c77a7d5588434cbb47","8004","Zürich","de","CH","1","1"
"b0c79e0af65f2ef3644da8b4153515ea91d4e425f745992f1b0e2e29e97731ec","3185","Schnitten","de","CH","0","1"
"0eba484173797f13dfc6bb8ce8b1dc46c8a1501ca997f43bac41a7bd4fdeea5f","6048","Horw","de","CH","6","0"
"f34254d919fac448b5740a1cd06b8ecd0bad39a89fe03bee65dc3e0b7552b7c1","4057","Basel","de","CH","2","0"
"d7eb40219e6b88a96166868747e61feb67f1f6ddd6337b2e766bd95ec808ab68","8008","Zürich","de","CH","1","1"
"27a0ebfd0f2597ac24dcc812808895aba2c9bdbfd54025da4401c23aa3137853","3014","Bern","en","CH","0","1"
"d75466c696d32a3bb44a594da8b2569cec278d9c5a813de8ef2ba139b965b10f","1004","Lausanne","fr","CH","2","1"
"5c8e7d64921634d7720856fd1b69cc20d1aa3628b1404f7a3a73141290e62b04","8004","Zürich","de","CH","4","0"
"5be9a7e7d506e96da3c048719f2e369e853d6a0932b4d22915db450fa39f55d4","80634","München","de","DE","1","1"
"d29e1940de0f3fa5c55e1aa79868755277cdbb0bcd79953524fb059e32dc2a02","8005","Zürich","de","CH","1","1"
"4444b38ee6bffb4c511b715d6d155236c0e0effda6a3809265a780b9f0338d24","1026","Echandens","fr","CH","0","1"
"b67fae6afa00c625b596907ba7309ef94231dc9bbd9bb0554b8e3aa3e0862c21","8112","Otelfingen","de","CH","0","1"
"bfb7884e40ca309d47c2d693c07e78be71deca5cc9872bbf836fca95fac4cff8","5420","Ehrendingen","de","CH","0","1"
"1af244ebadbaa90e7a2defd77c18039513b9687b9a711d20a40451a05bc6a328","9500","Wil SG","de","CH","0","8"
"a7f85be8565da899b8f8da1a46d4dcda461b7d90710eefdd9b2f06184dd1e4fc","8610","Uster","de","CH","0","2"
"b85987709fb00d7046c60eff35b4905c6d27236508dc8b72700375c73d7118d9","8003","Zürich",NULL,"CH","0","1"
"3485b7026351632baa6a985d78ce71e56033fa3ba2a422ead675bae34e213d85","8037","Zürich","de","CH","0","1"
"d428b791ace458e35610707bb880d0e9be9a898d34da9bf925d50cdc696219aa","1007","Lausanne","en","CH","0","2"
"06120e8a28bfdd520a0c2f29aebd8a782c28ce69d8d464bb2f30459162a2eed2","8450","Andelfingen","de","CH","1","1"
"5d0885fb29e8a4ab79e0869c56ba1effcb91c205e391c008e71f6bbb3c3a6665","4305","Olsberg","de","CH","0","1"
"7f83b93374f9b17835b36703008f94b1b2de4cd32283ae08b6d31c2b8dd19c47","8008","Zürich","de","CH","0","2"
"6fc6b6d952c3a37151dd06f9b4cc385c96cd3cd2dc29e73020f8fc63620e1306","8006","Zurich","fr","CH","2","1"
"2ff4964cc23fff14b92507736a76abf5baddce79dce4bf33d70826726a7bccb7","8032","Zürich","de","CH","0","1"
"79def43a090d8df81cde8d9d7cfd61d0331b01d1e6740197c7916eb46cdc55bd","8004","Zürich","de","CH","0","1"
"0f004fb3fdebdcd4ff6acc06f7f93d61e4926afe7a9f160160b479eb5cf262e8","8707","Uetikon am See","de","CH","0","2"
"4ef0d85f074b78a50fdfdb02b995d25c0c178345850e009b8179191decb1b0e7","2502","Biel Bienne","de","CH","11","0"
"5fc59a88795fdbd467a72dbaa42da07c7a6ef5dba1bcacc2914f9dcf58019121","6005","Luzern","de","CH","0","1"
"373c7152b4cd0f2e0b87cf8b6308caf226f35d1d6b4b5aa8f5c117f71928b911","6006","Luzern","de","CH","0","1"
"c478b71352522747bf97af943f6e15988be4fea18b92fd0ebadc490d36bfaf41","1613","Maracon","fr","CH","0","1"
"f563ded5654fe636c2d847866f535f6fa6932390050f3e65b44d50a2130eac62","8037","Zürich","de","CH","0","2"
"da6401dbc5db65d1e2251eb060c31d6427cd2d52f6da1bb790ca6e0576d1a142","3032","Hinterkappelen","de","CH","0","1"
"065c7c6b9cdd525624421d36e45a783f5f1d833cb3c1b6d6698b71c2c9a9f396","8001","Zürich","de","CH","0","2"
"0c73dd5570d80f4a3e073442b7a35ec1410cc7de66656225d4da00fdf0fbb260","7000","chur","de","CH","1","0"
"b188996fbffae6edbdc48cebc3829356dd48cb8da1a048d7ec1ddb9a496a207e","8055","zurich","en","CH","1","0"
"ae5ffc02a42a9fee7145d1be3bbaf180457d409cf1ce074af64318e185802ac4","4126","Bettingen","de","CH","0","1"
"c401e1d2cd1f0cf4a7a1ca336375762e06fe7d471df5be8f465f2479e9bb4ea8","3012","Bern","de","CH","3","1"
"9d417f54b0e5d43b32614c1e049abb751aafc1c5e0ac77d1baecf3e21b9d52f4","3115","Gerzensee","de","CH","1","1"
"2d9b7f2a9f809ec536be8664b729e3463f12fad679351d6e633a2e9149174dde","8408","Winterthur","de","CH","0","1"
"4de12ba506227a571b8c169c5a6909044f884b87da9b276c05fde4fc3ee5db4d","3007","Bern","de","CH","0","2"
"e84a2d7054da07922f37b47725ce27b2567678a54fd3d8dcc30aaed6d5a402e9","1012","Lausanne","fr","CH","0","1"
"d277d57576fcbac1731afe927ad604d0b8248986916c93a45f764a4965725c74","4057","BASEL","de","CH","7","2"
"06a8c513d1f6aab871e54174d4a82868f3825a271781082e71d6ded97ba36703","3008","Bern","de","CH","0","1"
"42c568beffc7ed49d0c9fb225a5b71e70c0f8fe850a4813ea3fbb3c4c105f99e","3533","Bowil","de","CH","0","1"
"ba6b028f7fb2fea27e87936328bd6f0da2e444bb419dd54387c1f6cb7f22e08c","8913","Ottenbach","de","CH","0","2"
"bd3adbf227ae9d379412a3073bb872d0c7b238a11c89ba2c386b42574350dc1b","3018","Bern","en","CH","2","1"
"5ad64cd0997e54facd8836e574e43aeaf96d720eacc654cfc550a3c43dd569fd","3007","Bern","en","CH","1","4"
"796aee01c07df24ba53bc5c5aee22c5ea5c1c2cba604629485b837b8dec3d7d8","3900","Brig","de","CH","0","1"
"4a08ce7db36ed82d9b8ecbefbb746bd16c53033df9579266c8663ab671548ffe","3014","Bern","de","CH","3","0"
"25177694aa235f45509b410f4282cbf8ca10d225222fd5ef8cbc539c6c55d7a8","8003","zürich","de","CH","1","0"
"600032185c53a7cda636c80bce1c7727cad048e46834b50fc3ecada9cc71b832","8600","Dübendorf","de","CH","0","1"
"573b83d1b489a5754ddd0a15f82849cf0b04e7937698cd68aafd8310d6861efe","4057","Basel","de","CH","2","1"
"953b1512b006f05701f7f6ae9d9573688199dace30542cc3c322154c4f24fb40","3012","Bern","en","CH","8","0"
"5a10ed655c849aeeaa26298d06f5460812f52fd2764a18e65a1fcfb7a757b3d3","4051","Basel","de","CH","0","2"
"26082b8df45cf373f07ba9ef7eca78d6aa3b0fc9bc43659359e13992848c6d66","8427","Rorbas","de","CH","0","4"
"086e7694be0aeb6b82e79d373b041631668c7613f7d5cf6285e0dcc6db36c954","6133","Hergiswil","de","CH","7","1"
"d7f3d286e2a27465e3b97c8b7b497807becb876193aa3a389a08cadd72785f83","8942","Oberrieden","de","CH","4","0"
"4b28813c582a70343543e040f48ed4fed0e99cdcd6cd69d5f9087f2c71f330b8","8918","unterlunkhofen","de","CH","1","0"
"511cbe8e58d314ea498266dc4e4720b1aa73fe8103a670c8b79004f4250b0f29","6317","Oberwil","de","CH","0","1"
"fd602468263ffbdbf9b962580ae3b22631a86ed17e63a61a0b874f03b9e7ad40","6003","Luzern","de","CH","2","1"
"4e78a34b6b1d91f25cf63d608224110ccd7522d299f38559dba608a9c71d0574","4132","MUTTENZ","de","CH","1","0"
"418402f8b051237c73b01c08ddde84e10c3bef7c6c80c91866048a4965986971","8002","Zürich","de","CH","0","1"
"be9809dde0ce808b5ad514d5da5cc4f5ee18507d00a9e838f6f268fb1a06e4c7","5408","Ennetbaden","de","CH","0","1"
"3cbc57335edb65890725c0bca8e58ba74acfaef13118a3b3152d45ce89874436","5400","Baden","en","CH","0","1"
"95d009a5e441b7f88adaa4eca92a43f5f98871e4d71b9dc5cfd8152adf92cccd","1006","Lausanne ","fr","CH","2","1"
"bbd4a9334f3b7c40b23c4b94cd7041d67644bba4a6be1e25a85461dfb88c6218","3014","Bern ","de","CH","3","1"
"18373579d2aa9930b277960341f96deb7c077a8cff4ac387ba9d6dfa0484da4d","8051","Zürich","de","CH","0","2"
"a6dff72306310f46afdf8e0f01d5bf958c89484591b473fab0bd2cb4964421fa","4054","Basel","de","CH","0","1"
"b5e0146b3caf9718583a1f843b21ab3601d9c9388e3fc8bd5225133f5e09b49b","3966","Chalais","fr","CH","0","1"
"2ab56fec98283c45081ddcd7e05cdc0364d3b617dfcfaa2bf87b8d2e51b2b144","5408","Ennetbaden","de","CH","0","1"
"807564a038419e06f1613f9c432aa8fab30868f5dc753bbad09485dc5caee5d1","5415","Nussbaumen","de","CH","14","2"
"0d2ada7266459818c0dca6c5638f0aec101671ad430f116a370f667e4d3a288e","8004","Zürich","de","CH","0","1"
"986e54f2df03e14778dcd27b6f000f5a583267390c3b8d3ce0d6dbd5873c968f","8005","Zürich","de","CH","2","0"
"1cccff4d62dddbe24b9fee4bd101a0cf8dad53c5e42cf284c9f57134f7e84e1e","8057","Zürich","de","CH","1","2"
"036026b47affbc723aa8973e7890c3347c62822b16e625bb5ce39232a579856c","1004","Lausanne","fr","CH","0","1"
"ac67ed021918ad0c74819c46ac55130734a8d3835242f45cd06a2f705ec9a2ac","7423","sarn","de","CH","0","1"
"42509c9d7286270d94dc914cea80f193c28646a15526865cc52e1ebab549e327","83024","Rosenheim","de","DE","0","1"
"239c1c27bf3d15697af0e46b9a8a8464ff8f0ecb1091256dbd674a7ed3cacc04","3600","thun","de","CH","0","2"
"ccec5a4e4a1f528bb2ed8efdf2ac66a168c841a8f640cb0737cb1200441bd223","3084","Wabern","de","CH","4","0"
"3ad51b49af6f5e93bdb4e2aa5da3fce6ae41370a981f7c0d8e78def5bdee4cce","1630","Bulle","fr","CH","0","1"
"e4b7f6b9202744c9520d937fd602bdeb64c3a03a1f676bac8ccec8872243c021","8127 ","Forch","de","CH","0","1"
"aa35db212fb5e45c5f5aa28db3a54d4c2821f910ef7c0332dc895bee2a440830","8057","Zürich","de","CH","3","2"
"1f0f7b38d4b8b7a300cfc80bf7ae1bd6a2dfd2564bb486897885c68f985ddcaf","8032","Zürich","de","CH","6","1"
"492e1cee4a83f179fa09948eeb4444716248cd46dc0a011a766497e300160c3a","8404","Winterthur","en","CH","0","1"
"47b9fc339e1d80b22505868083e59cf9c0f44639feb10f17f0190e1b17712c33","17291","Oberuckersee","de","DE","0","1"
"376723c47631ab3fc0302bd04a596411885b37f8136e85e927ba9b24777ed2fd","8045","Zürich","de","CH","0","1"
"726c43357a33827cba19ac8ef3f3f2c5b5f8d7705f5741c4945f1ac6c19c76e4","8037","Zürich","de","CH","1","2"
"eb162f60547866c8569d0d65fde23d56c3830dfba13c7b06fe092327ffd32079","3012","Bern","de","CH","0","1"
"976f0aca63370595b10c54c86b2ef0e2699a628f486918698c57068c02e28c79","1004","Lausanne","fr","CH","5","0"
"b0795f2d051daa4c6202117b8a3ff9d65eef81ad1a26a86d05f8cf234318a6bb","8810","Horgen","en","CH","0","1"
"6313062a45200e007648293ee29d5ff790790dbaa0bdcdaadb76b940490397c3","3018","Bern","de","CH","0","2"
"c65618710e9d47994c42143d2432d44d9677e6d8a58cfe9be061a584fbebcfb9","1207","Genève","fr","CH","0","1"
"73fd72ab8e326f478be5334c8ac31c33e2195e364739314a26fb2c00220c0b50","3005","Bern","de","CH","0","1"
"0577bf54bb1061618b3abc5ac0d8a6db338b4eba5ccb193666d9a6d7c185b402","8053","Zürich","de","CH","3","0"
"513ff4c83b01c96094ad7f9df52d94334e0f3871a6d6d18e2fc687ea9fcfa1fb","9470","Buchs SG","de","CH","0","2"
"bf70f7e3deb84c44a04b5d103f0b3180b9201d62c1c38a9ed1089a15174d30ca","7304","Maienfeld","de","CH","2","0"
"176c76156f0f53dce46b6d6efa7ca8dfe1eeb83df01abac6340c515cfed151ab","9491","Ruggell","de","LI","0","1"
"a780fa96070c2447413fbcfdd70961564dbca95f6d5ecde3415b89db832f4983","9494","Schaan","de","LI","0","1"
"d66467e6d5b12a220e9a13b85f87e329ff74560f4910323ba9fce4a8273ac823","4053","Basel","de","CH","0","2"
"9d9f0591b8c6f765044f8578dc9015bd61ef5adc6811146e3b0e46b97a087e62","9490","Vaduz","de","LI","0","1"
"fa1affc7e021e2103dee2d70b34180cb542b91c4564b3bfb8a20239e6e2be8ee","8045","zürich","de","CH","11","0"
"262a23708022ef4f972d7d426ccc51b2cc10f0c0d3d9265757a0bf4cb976b8f9","9493","Mauren","en","LI","0","2"
"a154fc32eafbae76e39d38d2aea259e4a43e9aa41ad0164372bc1077b28e14a2","1227","Carouge","fr","CH","0","1"
"65e6424dbb639f10d10320e64a11842c88bc9c8882935cec992dd58af969c708","9488","Schellenberg","de","LI","0","1"
"64a08093f57098e665b057ad4d378128263335901c002768e9fee9c2f6b51e90","8006","Zürich","de","CH","0","1"
"a4d101da8d9bc1485ba8eac5e559c7631b1686b22ca04c950c553c949fa5803a","9488","Schellenberg","de","LI","0","1"
"9a6e49cbd38536306071811258d758c48bdb7fd1185697e620d44d50b555a6ce","9495","Triesen ","de","LI","0","1"
"816c1f96498c4b1b0921f661e2582d9ae8233695467ebf6edb73edd8f5b34964","9495","triesen","de","LI","0","1"
"b9af5a23140163f3f7e2c80ef04836cef3552dae839c6c3585bf7be0256ddcc0","5400","Baden","de","CH","0","1"
"db2e05a2d360652cf9a9a92c5af1c31f00ebdd5d5971a0ae7173f136d64e75b6","9500","Wil","de","CH","0","1"
"f4417d7edb3c1a11537733e7ef780aa9ff2576d38e8dba4e4ecd6189a579e054","9494","Schaan","de","LI","0","1"
"3cab743db9c3c13554874120385f3bd12d48ea88af8603f69dc3c23295c777e6","5600","Lenzburg","en","CH","4","0"
"1b9a4b79f698baa65afea1560887c63b859453e00fccd9e2218361e034b2c92a","8004","Zürich","de","CH","0","2"
"31fb4c2c7a1a18eebbc7bf3d1a5835140a832f2c2fbbc73bee9b08263fff30d8","9494","Schaan","de","LI","0","1"
"d270df516cf81b710a6419c2fd30069c3cfc8864a71e944a9fd4c51fd7f39604","9475","Sevelen","de","CH","0","1"
"8a573a83e18dd7cb6d2032d192eeace7b345c1da47e479a94a4f621bb385938b","1613","Maracon","fr","CH","0","3"
"dd79aeac49dfd656b6405aa07c46824ad45e34a00d117cddc6d721967084d06b","8048","Zürich","de","CH","2","5"
"c7495632a7319bc604c006066c4823647e79e513f5fab9d0b510f263ba4d1101","8050","zürich","de","CH","0","1"
"381ec77c684e483f3c7a5dd2e981a2b20ca38296663d127458b5213cf1076dbe","8002","Zürich","de","CH","1","1"
"d8b66afbf7fc31332fbf7c8be6442f80e2e5bf0ebd858939768d3267276182a6","9012","St.Gallen","de","CH","0","1"
"5442cca5cf1db4e09ceb06064948905c5eb94223384666ba38ab7970823df051","3048","Worblaufen","de","CH","0","1"
"a239f5a85ef4c0f92b97064ec5ed6dd744dcd14220e54e7e6f4224b1389f43de","3415","Rüegsauschachen","de","CH","0","1"
"430f5e056d32c72a87b5b82ae9a65925ead8ac06f466ebbe6d5631b4e7de1179","4102","Binningen","de","CH","0","1"
"0dc3a59e1b044b415a6491c891134e06420a9e64160953b461be6d68529a7a46","9490","Vaduz","de","LI","0","1"
"fe5d473868d6022122b4d3fa04d07d47ff28c253dfa9219668a54113552f1eec","7320","Sargans","de","CH","0","1"
"1f63f37c1e6198eb36b944f55add3cb610057fb74e313370eace5062ebae1ba4","8041","Zürich","de","CH","1","1"
"428e7cb5b37c353eae4ec71376fa98ea14cc7618b3a377b1db2baf44b14ca8ba","8048","Zürich","de","CH","0","1"
"d785266f02c64aaf4724d0856d6641f47846dfb0a2ed56cee92b467c6eff1b98","9493","Mauren","de","LI","0","2"
"e8c7d93a775ce61177f583b73ab8f637d1e87fa8b4fd7f03303011cea496c146","9494","Schaan","de","LI","0","2"
"23534185a5ad7e0812f886e42ec340aab770684214dfd2a01f05531532f75ff2","8047","Zürich","de","CH","1","0"
"faddcdf728c7d7238ff3526eccee98e9de671f8811bd9b3281d504bc8de3f54d","1209","Genève","de","CH","0","2"
"f4c490bcf7d4c12b4aab94ff2f9c9b3546ff9bfffe6ea8c801ca299fa3587f96","Bern","3013","fr","CH","3","2"
"5f043db469ff4e152d7a5e5e2cfa267fa451b996ebf8af0ff9d6a55e7be674ea","22041","Hamburg","de","DE","0","1"
"f99bd32f268cea72ae5f5023e16e229f98854e07e31ac7201e60029ca029f281","8492","Wila","de","CH","0","1"
"78b514b503017747dfcb719e99c18f6fdff29aa795228d3cc46b93b1933e6d84","8057","Zürich","de","CH","0","2"
"be79576ac5125f081bb909316ceb5fbd687f07f2b84a5df02425932f729242af","4800","Zofingen","de","CH","0","1"
"843897ead0f1f99a2e53270d14ac0bf127a94d867364a99f8a3cf85d9a381886","1180","Rolle","de","CH","6","0"
"8e75a1109f335e4f499a6c65aa586a61a0aef0c76b15aa85679aa179d95702ad","1213","Petit-lancy","fr","CH","11","0"
"f054b2a294c122c90eb1d96d7956a3ca9d30f14148ffd046f7e248f2b0b11161","4058","Basel","de","CH","4","1"
"f6c98deb34dd5da9efbcb56cf18bb89da6a4853dbc5b9a41139e5cb4f6eb9811","31515","Wunstorf","de","DE","1","2"
"23b8d0c809951976dca395a5703f3c682256ea0174b312fbcf26bdfaa6533d59","8006","Zürich","de","CH","0","1"
"fa425ecaf40fd27b7758f326be36eeb6b3f1d58ae5a056d95c217ca3284dafed","8542","Wiesendangen","de","CH","4","1"
"3f7ac4d60071498cb960dcd602891689ff068180d46c181725a95f7aa19626a0","8003","Zürich","de","CH","0","2"
"86a5de5a520a1440565d290a012177f3e6c0604e3a4462efedf957725912e55c","2533","Evilard","fr","CH","0","2"
"d4e6319a0297e15b85b4158b374c976a7d45723a4ab95423fe40a7f72a645b28","8008","Zuerich","de","CH","0","3"
"4ac8c3a4ac9e89153f66a111bb7baa9a75cf7eba5ef76a3b4d1c2227246e4e70","8180","Bülach","de","CH","1","1"
"192f50235a3129a22d9d7022316599884dd07919b88bb5ada98379b0997eb37f","8180","Bülach","de","CH","0","1"
"5fa38992a0eea46acf3e3ee94752fc487cffeb58461ba2351d2a4a7e211b1c46","3043","Uettligen","de","CH","1","2"
"31f1bb238fbe604fac4d2146024f8c84f9c69a81672c0c97e3f31bc685e20913","9470","Buchs","de","CH","0","1"
"faab5968dcd28c7147f27b77228ceec15e3d6a842cc6500dd189307ac86fd6f4","8004","Zürich","de","CH","1","2"
"c0b1201cc032e2dfa329a49f42f0f2b91aabdeaddcfe979299357b4bbe559c7d","3904","Naters","de","CH","2","8"
"946bc7cc25ff3b8191069a8c53252df1484d8a9d13ceaa85a257810572c42e60","9492","Eschen",NULL,"LI","0","1"
"e661045a196cd2a4b477c6a222d0a03325b77834d46b0224588e6c343bfb0b8a","8004","Zürich","de","CH","3","1"
"884b7869bc738dcf7c402d6ad6a43325acd7bc15bb7902e473673c143aa816cb","8125","Zollikerberg","de","CH","0","1"
"d75904fef403b48159297a5367126a21720f4efad37c4051b0049cc3356c918a","1700","Fribourg","fr","CH","0","1"
"83d46bb38b857f3aa208c45a8306d940e11d9ee0ac429cf8a1de0fd468ecaae2","8032","Zürich","de","CH","0","2"
"f50605edf282706fd6f100a2a984807e8de32954f50bbc3de0dba1f7b3d95fe8","8003","Zürich","de","CH","0","1"
"e77d6c76b388910e67d8dec5ebdbbd14b87022057a890d5d19c7fc7d8c436d96","8152","Glattpark","de","CH","4","1"
"0727d525609a1b35ae7332618a98c1a4eb29a05008970d526eb713e629797f7b","8004","Zürich","de","CH","0","1"
"91ef54e899d5283d6e79adfe3e0ac248fbc864cde2fd27612bfa6b923f681b33","3011","Bern","de","CH","1","0"
"11e82900af0a11f2b3b62a5dfaf920f049df8873eca2f9e445ddc02130f3661a","4663","Laakirchen","de","AT","6","0"
"2893d0e82576869aa2b593e04958145b1b325155ecb6feb5d529c5fd195c6692","1762","Givisiez","fr","CH","0","1"
"9fa8aea0cf0b3a8dad1176f8999009d4b8513c3ea3b607cd3dce854c9b28da03","4054","Basel","fr","CH","0","1"
"ddb1acbe46e6daee52ed8fdede25c073ec12582fad28536c116914f35b79e15c","3006","Bern","de","CH","3","0"
"eea06cfbfe327d1958937359469bf10e020177828907fd76a65a2d38b59c995e","3012","Bern","de","CH","0","1"
"3c21d929660b22ae38219bd49fb4882b406ea67d23f0fb9a18a30f95fff9962e","8008","Zürich","de","CH","2","0"
"6920024cb49e11225e397ffbb9e6206a135ba913415dd8dcb9c2ea2c33fb4039","4800","Zofingen","en","CH","1","2"
"279f9f407de49a525c873ac95df31778284d3415f7d23c54e5226cc333e9e68c","3007","Bern","de","CH","0","1"
"32f19bb77234b9bf36228b5a63c2b2f595e2cb08a1044e85b11aabe0f156a406","8057","Zürich","de","CH","1","2"
"920fc02ebd445f702c3de7aecf789cfd286de4329a9901a45c6a3ac461a83f6a","9535","Wilen","de","CH","1","1"
"98b2bc02c0c6ffc3c7519af8a183e29c066eb01cd0497c8f51b6ae5a4cd05cfc","1613","Maracon ","en","CH","0","2"
"1e258c88150cb8f1cf14bd18f955f0d4e285dc1cd0f9567080baa6dbf4806725","3014","Bern","en","CH","0","1"
"00ac2d53ce9a9eeed877237ff4c8c6fae3a56abde9649d3527b763580ed8b983","1700","Fribourg","fr","CH","1","0"
"bec0b8d34ffc3f12c9cf701b61c1550aabb29ab2f5f61b4d71455611aaee6c2a","3178","Bösingen","de","CH","17","0"
"bf13a4341c1032e3912d2c99d534b415c39b880f92003438e049c51fa1d4c138","9464","Lienz","de","CH","0","1"
"d1d9330847de72d4a5ade592494830dd687aa3ff96701ff08bcbbe6f2ff46ea1","1245","Collonge","fr","CH","0","1"
"1205231b476ee8ccdb6c7f39b723648f1c91e77101c0e52fe4bf8fb4539035c2","8400","Winterthur","de","CH","0","3"
"9af6db5d9b9ebe42f5624d3cd7f43b0a2fe8e8d245de24d1f7853fdce1514996","3014","Bern","de","CH","0","2"
"c11d8d467588e4b56d91ab513e3bcfde1f5e4d364cdd3ea12bba479b165b1c4e","2502","Bienne","fr","CH","0","3"
"5dede4f21d80436480b0b40efc16b4dd9a98b3b150e0a93c97cf6de55b4e1bc1","22767","Hamburg","de","DE","0","1"
"9e91acefb179dd5dbc2d5ff023eee161c0bf26bea375aebcdc47a0674fde221b","3186","Düdingen","de","CH","0","1"
"0bd5364f9297e055966f1c5bd4062a289f5cf3979691f08a14e9cd7026da5b3b","8006","Zürich","en","CH","0","1"
"2126d964991a2b47d236e8c5e048554b54bad29e0ba07bc857d1d9376be5dd7f","3011","Bern","de","CH","2","0"
"b9ea989ceca441ad3a5f604e4083ecb2ad93e83f39bf42cf0bfac7b7aab756fd","9490","Vaduz","de","LI","0","1"
"9692ed2e6f0d225760a19299969e16e7bedd73c1aa148b49c4753b9183db6f19","5430","Wettingen","de","CH","0","1"
